timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T19:17:00.210198+00:00,294,0.31038702,0.0415079,5.322080,3264.712275
2026-03-21T19:17:05.594779+00:00,295,0.38043439,0.0347391,5.384581,3270.096856
2026-03-21T19:17:10.940591+00:00,296,0.35305798,0.0422928,5.345812,3275.442668
2026-03-21T19:17:16.292581+00:00,297,0.40620747,0.0487132,5.351991,3280.794658
2026-03-21T19:17:21.613576+00:00,298,0.39773601,0.0320163,5.320995,3286.115653
2026-03-21T19:17:26.936760+00:00,299,0.28054678,0.0527463,5.323184,3291.438837
2026-03-21T19:17:32.293559+00:00,300,0.40224826,0.0207496,5.356799,3296.795636
2026-03-21T19:22:25.032054+00:00,301,0.31918624,0.0279496,292.738495,3589.534131
2026-03-21T19:22:30.384020+00:00,302,0.35491687,0.0332595,5.351966,3594.886097
2026-03-21T19:22:35.715994+00:00,303,0.30229574,0.0850565,5.331974,3600.218071
2026-03-21T19:22:38.456526+00:00,304,0.2827341,0.0760004,2.740531,3602.958602
2026-03-21T19:22:44.274805+00:00,305,0.31209004,0.0527974,5.818277,3608.776880
2026-03-21T19:22:49.622088+00:00,306,0.30843294,0.0542823,5.347285,3614.124165
2026-03-21T19:22:54.953892+00:00,307,0.29526228,0.0133119,5.331804,3619.455969
2026-03-21T19:23:00.343313+00:00,308,0.37185535,0.0637456,5.389421,3624.845390
2026-03-21T19:23:05.675287+00:00,309,0.2762177,0.0742908,5.331974,3630.177364
2026-03-21T19:23:11.021923+00:00,310,0.34521776,0.0354502,5.346635,3635.523999
2026-03-21T19:23:16.352104+00:00,311,0.31981039,0.0152742,5.330181,3640.854181
2026-03-21T19:23:21.691680+00:00,312,0.37266779,0.0778749,5.339576,3646.193757
2026-03-21T19:23:27.021517+00:00,313,0.38542855,0.0624765,5.329837,3651.523594
2026-03-21T19:23:32.423010+00:00,314,0.25843108,0.0589283,5.401494,3656.925088
2026-03-21T19:23:37.772019+00:00,315,0.33299994,0.0468109,5.349008,3662.274096
2026-03-21T19:23:43.114359+00:00,316,0.28458208,0.0373646,5.342340,3667.616436
2026-03-21T19:23:48.455359+00:00,317,0.37678745,0.0786567,5.341000,3672.957437
2026-03-21T19:23:53.872432+00:00,318,0.32914501,0.0313304,5.417073,3678.374509
2026-03-21T19:23:59.213043+00:00,319,0.28736335,0.0518758,5.340611,3683.715121
2026-03-21T19:24:04.579760+00:00,320,0.37271154,0.0729972,5.366716,3689.081836
2026-03-21T19:24:09.920022+00:00,321,0.3045738,0.0554849,5.340263,3694.422099
2026-03-21T19:24:15.266366+00:00,322,0.28643864,0.0294745,5.346344,3699.768443
2026-03-21T19:24:18.014325+00:00,323,0.3613677,0.0158176,2.747960,3702.516403
2026-03-21T19:24:23.810345+00:00,324,0.32925516,0.0423281,5.796015,3708.312418
2026-03-21T19:24:29.145205+00:00,325,0.3766776,0.0572306,5.334864,3713.647282
2026-03-21T19:24:34.482732+00:00,326,0.26662201,0.0399324,5.337527,3718.984810
2026-03-21T19:24:39.842956+00:00,327,0.29721534,0.0650221,5.360224,3724.345033
2026-03-21T19:24:45.202359+00:00,328,0.32544118,0.0529686,5.359402,3729.704435
2026-03-21T19:24:50.549411+00:00,329,0.27355397,0.0248234,5.347053,3735.051488
2026-03-21T19:24:55.891328+00:00,330,0.35402268,0.0350544,5.341917,3740.393405
2026-03-21T19:25:01.219114+00:00,331,0.24695015,0.0299554,5.327787,3745.721192
2026-03-21T19:25:06.562416+00:00,332,0.30969536,0.0487146,5.343302,3751.064493
2026-03-21T19:25:11.928449+00:00,333,0.34423536,0.0835894,5.366033,3756.430526
2026-03-21T19:25:17.287343+00:00,334,0.33246082,0.05765,5.358894,3761.789420
2026-03-21T19:25:22.671321+00:00,335,0.33954185,0.050576,5.383978,3767.173398
2026-03-21T19:25:28.006426+00:00,336,0.3217217,0.0506865,5.335104,3772.508502
2026-03-21T19:25:33.335689+00:00,337,0.39512852,0.0372713,5.329263,3777.837766
2026-03-21T19:25:38.663947+00:00,338,0.33139485,0.0378762,5.328258,3783.166024
2026-03-21T19:25:43.998517+00:00,339,0.34702858,0.0596256,5.334570,3788.500594
2026-03-21T19:25:49.313588+00:00,340,0.3349306,0.0286453,5.315072,3793.815666
2026-03-21T19:25:54.637129+00:00,341,0.29250219,0.018542,5.323540,3799.139205
2026-03-21T19:25:57.338249+00:00,342,0.33707705,0.0190694,2.701121,3801.840327
2026-03-21T19:26:03.212635+00:00,343,0.30963597,0.0551636,5.874383,3807.714710
2026-03-21T19:26:08.548149+00:00,344,0.24338248,0.0521177,5.335517,3813.050226
2026-03-21T19:26:13.881909+00:00,345,0.25664464,0.0415633,5.333760,3818.383986
2026-03-21T19:26:19.247023+00:00,346,0.34264806,0.0376436,5.365114,3823.749100
2026-03-21T19:26:24.590417+00:00,347,0.23426944,0.0446015,5.343394,3829.092494
2026-03-21T19:26:29.934784+00:00,348,0.31558973,0.0574424,5.344367,3834.436861
