timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T16:41:30.849827+00:00,32,0.16197532,0.00550614,1.871260,77.674099
2026-03-21T16:41:32.771572+00:00,33,0.21076429,0.00589213,1.921744,79.595843
2026-03-21T16:41:34.661597+00:00,34,0.21542376,0.00536476,1.890025,81.485868
2026-03-21T16:41:36.543826+00:00,35,0.24709345,0.00680172,1.882229,83.368098
2026-03-21T16:41:38.424405+00:00,36,0.20098975,0.00553036,1.880578,85.248676
2026-03-21T16:41:40.295986+00:00,37,0.23054236,0.00590793,1.871580,87.120256
2026-03-21T16:41:41.272397+00:00,38,0.1537427,0.00324637,0.976412,88.096669
2026-03-21T16:41:43.403068+00:00,39,0.21551426,0.00501831,2.130670,90.227338
2026-03-21T16:41:45.270897+00:00,40,0.15290955,0.00580045,1.867830,92.095168
2026-03-21T16:41:47.143168+00:00,41,0.12448043,0.0039205,1.872271,93.967440
2026-03-21T16:41:49.013325+00:00,42,0.20390862,0.00541506,1.870157,95.837596
2026-03-21T16:41:50.874989+00:00,43,0.18021801,0.00524876,1.861664,97.699260
2026-03-21T16:41:52.737845+00:00,44,0.28037676,0.00551058,1.862855,99.562116
2026-03-21T16:41:54.600380+00:00,45,0.1462117,0.00475785,1.862536,101.424651
2026-03-21T16:41:56.481823+00:00,46,0.27572304,0.00677083,1.881443,103.306094
2026-03-21T16:41:58.360251+00:00,47,0.20354354,0.00545673,1.878428,105.184522
2026-03-21T16:42:00.234234+00:00,48,0.19533972,0.00726307,1.873982,107.058505
2026-03-21T16:42:02.109023+00:00,49,0.1703129,0.00500392,1.874787,108.933292
2026-03-21T16:42:04.010925+00:00,50,0.13626015,0.00473241,1.901904,110.835197
2026-03-21T16:49:59.449625+00:00,51,0.19571644,0.00594976,475.438699,586.273896
2026-03-21T16:50:01.307287+00:00,52,0.17386618,0.00549491,1.857662,588.131557
2026-03-21T16:50:03.174185+00:00,53,0.17067049,0.00552276,1.866899,589.998457
2026-03-21T16:50:05.040977+00:00,54,0.21478879,0.00607682,1.866791,591.865248
2026-03-21T16:50:06.905669+00:00,55,0.20961291,0.00574896,1.864692,593.729940
2026-03-21T16:50:08.769628+00:00,56,0.22051725,0.00584411,1.863960,595.593900
2026-03-21T16:50:09.789265+00:00,57,0.095613748,0.00242235,1.019637,596.613537
2026-03-21T16:50:11.938513+00:00,58,0.21835083,0.00481708,2.149244,598.762781
2026-03-21T16:50:13.817047+00:00,59,0.1540553,0.00508197,1.878538,600.641319
2026-03-21T16:50:15.696946+00:00,60,0.16257116,0.00540909,1.879898,602.521217
2026-03-21T16:50:17.567469+00:00,61,0.17786577,0.00506028,1.870523,604.391741
2026-03-21T16:50:19.440566+00:00,62,0.18288954,0.00515605,1.873097,606.264837
2026-03-21T16:50:21.298628+00:00,63,0.17369118,0.00549709,1.858062,608.122899
2026-03-21T16:50:23.165832+00:00,64,0.20364374,0.00543582,1.867204,609.990103
2026-03-21T16:50:25.036936+00:00,65,0.17624964,0.00580829,1.871105,611.861208
2026-03-21T16:50:26.945816+00:00,66,0.23524085,0.00574897,1.908879,613.770087
